problem_id,original,direct_0,direct_1,direct_2,direct_3,direct_4,direct_5,direct_6,direct_7,top8,rank_order,top1_index,top1
leetcode_3490_find-the-maximum-length-of-valid-subsequence-i,3606.858703999999,3437.5298599999996,3348.4595339999996,3443.6443600000002,3648.7773960000013,3429.6925530000008,3614.2548329999995,3537.9213259999997,3445.0670080000014,3348.4595339999996,"['direct_1', 'direct_4', 'direct_0', 'direct_2', 'direct_7', 'direct_6', 'direct_5', 'direct_3']",direct_3,3648.7773960000013
leetcode_3491_find-the-maximum-length-of-valid-subsequence-ii,3617.128464,3344.382618999999,3658.766652999997,3584.6300570000003,3277.5553830000003,3611.8249699999997,3626.393754000001,3522.7417020000007,3616.305260999999,3277.5553830000003,"['direct_3', 'direct_0', 'direct_6', 'direct_2', 'direct_4', 'direct_7', 'direct_5', 'direct_1']",direct_3,3277.5553830000003
leetcode_3492_count-submatrices-with-equal-frequency-of-x-and-y,3553.5860699999985,3505.949119000001,3363.45186,3641.4854940000005,3569.863652000001,3510.8533129999996,3340.332848999999,3474.3677570000004,3602.8363059999997,3340.332848999999,"['direct_5', 'direct_1', 'direct_6', 'direct_0', 'direct_4', 'direct_3', 'direct_7', 'direct_2']",direct_4,3510.8533129999996
leetcode_3493_maximum-number-of-operations-to-move-ones-to-the-end,3526.6677310000005,3445.6745710000005,3423.1772480000013,3532.327711999999,3490.967871000001,3422.6644560000013,,3581.746992999999,3580.709692,3422.6644560000013,"['direct_4', 'direct_1', 'direct_0', 'direct_3', 'direct_2', 'direct_7', 'direct_6']",direct_3,3490.967871000001
leetcode_3494_minimum-cost-for-cutting-cake-i,3728.2391510000007,3478.888458,3583.181137,3391.6790390000015,3463.7461870000006,3594.6400740000004,3440.0899689999997,3546.9996380000007,3774.3367160000007,3391.6790390000015,"['direct_2', 'direct_5', 'direct_3', 'direct_0', 'direct_6', 'direct_1', 'direct_4', 'direct_7']",direct_3,3463.7461870000006
leetcode_3495_k-th-nearest-obstacle-queries,3734.8883560000013,3635.3567000000007,3838.852342,3611.195392000001,3780.740876,3497.881724,3838.011098,3825.508743,3738.511671000001,3497.881724,"['direct_4', 'direct_2', 'direct_0', 'direct_7', 'direct_3', 'direct_6', 'direct_5', 'direct_1']",direct_3,3780.740876
leetcode_3496_minimum-number-of-seconds-to-make-mountain-height-zero,3526.597709000001,3520.018864,3548.3158070000004,3501.8179520000003,3607.1083549999994,3584.1379870000005,3658.9419399999997,3515.5130239999994,3620.0674490000006,3501.8179520000003,"['direct_2', 'direct_6', 'direct_0', 'direct_1', 'direct_4', 'direct_3', 'direct_7', 'direct_5']",direct_4,3584.1379870000005
leetcode_3498_minimum-array-changes-to-make-differences-equal,3481.574423,3260.4917879999994,3466.305263999999,3454.544707999999,3666.0821490000003,3463.5755839999997,3405.7564529999986,3762.0198849999992,3654.096796,3260.4917879999994,"['direct_0', 'direct_5', 'direct_2', 'direct_4', 'direct_1', 'direct_7', 'direct_3', 'direct_6']",direct_2,3454.544707999999
leetcode_3500_minimum-cost-for-cutting-cake-ii,3364.423031,3491.9221999999995,3529.0627550000004,3422.7753540000017,3514.3119730000008,3636.6217280000014,3746.85025,3594.3608009999994,3472.415582000002,3422.7753540000017,"['direct_2', 'direct_7', 'direct_0', 'direct_3', 'direct_1', 'direct_6', 'direct_4', 'direct_5']",direct_2,3422.7753540000017
leetcode_3502_count-substrings-with-k-frequency-characters-i,3526.3906040000006,3330.135307999999,5304.687702,3372.217355999999,3577.9977850000014,3529.9870040000005,3432.0967550000005,3735.6457820000005,3572.028174000001,3330.135307999999,"['direct_0', 'direct_2', 'direct_5', 'direct_4', 'direct_7', 'direct_3', 'direct_6', 'direct_1']",direct_7,3572.028174000001
leetcode_3507_find-the-count-of-numbers-which-are-not-special,3916.616788,3762.82528,3637.1318489999985,3680.5229369999993,4039.37113,3587.0691580000007,3695.8769739999993,3590.2718889999983,3847.7141159999987,3587.0691580000007,"['direct_4', 'direct_6', 'direct_1', 'direct_2', 'direct_5', 'direct_0', 'direct_7', 'direct_3']",direct_0,3762.82528
leetcode_3508_number-of-bit-changes-to-make-two-integers-equal,3592.7508550000007,3426.8601179999982,3361.0760059999984,3478.8677130000005,3607.595218000001,3564.865677999999,3709.6927849999993,3553.1769040000004,3730.420891000001,3361.0760059999984,"['direct_1', 'direct_0', 'direct_2', 'direct_6', 'direct_4', 'direct_3', 'direct_5', 'direct_7']",direct_3,3607.595218000001
leetcode_3509_k-th-largest-perfect-subtree-size-in-binary-tree,,,,,,3688.7374879999993,,,,3688.7374879999993,['direct_4'],direct_4,3688.7374879999993
leetcode_3510_maximize-the-total-height-of-unique-towers,3436.0042939999994,3444.6809450000014,3536.808326,3479.915503,3473.615997,3422.7689759999994,3427.380947000001,3426.895171,3561.4125080000013,3422.7689759999994,"['direct_4', 'direct_6', 'direct_5', 'direct_0', 'direct_3', 'direct_2', 'direct_1', 'direct_7']",direct_7,3561.4125080000013
leetcode_3511_find-the-winning-player-in-coin-game,3603.0936039999974,3701.1312660000012,3548.259916,3549.0771280000004,3672.117696,3541.7369420000014,3546.0890530000006,3322.433010000001,3461.013990999999,3322.433010000001,"['direct_6', 'direct_7', 'direct_4', 'direct_5', 'direct_1', 'direct_2', 'direct_3', 'direct_0']",direct_0,3701.1312660000012
leetcode_3514_shortest-distance-after-road-addition-queries-ii,3682.392035999999,3749.469157999999,3518.4616709999987,3572.695426,3590.206908999998,3615.9678540000004,3729.767859,3559.585653999999,3602.8648669999993,3518.4616709999987,"['direct_1', 'direct_6', 'direct_2', 'direct_3', 'direct_7', 'direct_4', 'direct_5', 'direct_0']",direct_1,3518.4616709999987
leetcode_3515_find-if-digit-game-can-be-won,3448.677236,3481.824594000001,3387.0844320000006,3533.841227999999,3371.7441840000006,3678.72755,3565.1947610000007,3731.335486999999,3553.282534,3371.7441840000006,"['direct_3', 'direct_1', 'direct_0', 'direct_2', 'direct_7', 'direct_5', 'direct_4', 'direct_6']",direct_1,3387.0844320000006
leetcode_3516_design-neighbor-sum-service,3450.2096,3759.8949689999995,3537.8597649999997,3624.0679410000002,3931.9470300000016,3585.884935999999,3551.273420999999,3503.1445340000014,3474.814143,3474.814143,"['direct_7', 'direct_6', 'direct_1', 'direct_5', 'direct_4', 'direct_2', 'direct_0', 'direct_3']",direct_5,3551.273420999999
leetcode_3517_shortest-distance-after-road-addition-queries-i,3549.243397,3348.8734320000003,3592.2340209999993,3631.005015,3628.2465140000004,3425.122222999999,3738.500944000001,,3605.165792,3348.8734320000003,"['direct_0', 'direct_4', 'direct_1', 'direct_7', 'direct_3', 'direct_2', 'direct_5']",direct_1,3592.2340209999993
leetcode_3518_maximum-multiplication-score,3709.535476000001,3572.129732000001,3393.791120000001,3466.941916,3414.028751,3487.0784050000007,3531.5004750000003,3485.292047999999,3431.2657989999993,3393.791120000001,"['direct_1', 'direct_3', 'direct_7', 'direct_2', 'direct_6', 'direct_4', 'direct_5', 'direct_0']",direct_3,3414.028751
leetcode_3519_find-the-number-of-winning-players,3669.3563170000007,3467.405208000001,3708.4075810000013,3634.9135749999996,,3542.3879090000005,3607.275439,3394.948117,,3394.948117,"['direct_6', 'direct_0', 'direct_4', 'direct_5', 'direct_2', 'direct_1']",direct_5,3607.275439
leetcode_3522_find-the-power-of-k-size-subarrays-i,3476.389455999999,3436.9805269999997,3392.6429040000003,3402.7135320000007,3389.859929,3600.559387999999,3547.8099629999997,3694.9285290000003,3429.867586,3389.859929,"['direct_3', 'direct_1', 'direct_2', 'direct_7', 'direct_0', 'direct_5', 'direct_4', 'direct_6']",direct_2,3402.7135320000007
leetcode_3523_find-the-power-of-k-size-subarrays-ii,3517.582809,3616.01373,3435.737223999999,3333.5042089999997,3707.7225849999995,3693.484533,3573.797582,3606.036613,3577.795728999999,3333.5042089999997,"['direct_2', 'direct_1', 'direct_5', 'direct_7', 'direct_6', 'direct_0', 'direct_4', 'direct_3']",direct_6,3606.036613
leetcode_3524_minimum-number-of-flips-to-make-binary-grid-palindromic-ii,3550.5836969999996,3517.3085960000003,3475.8472400000005,3690.2471330000003,3608.847022000001,3472.2629209999996,3537.618935,3465.0683660000004,3469.4754170000006,3465.0683660000004,"['direct_6', 'direct_7', 'direct_4', 'direct_1', 'direct_0', 'direct_5', 'direct_3', 'direct_2']",direct_2,3690.2471330000003
leetcode_3525_maximum-energy-boost-from-two-drinks,3840.813686000001,3606.722362000001,3617.401903999999,3665.8076849999993,3688.6297030000005,3636.0101300000006,3562.530565,3890.2310540000008,3766.779385,3562.530565,"['direct_5', 'direct_0', 'direct_1', 'direct_4', 'direct_2', 'direct_3', 'direct_7', 'direct_6']",direct_1,3617.401903999999
leetcode_3527_alternating-groups-iii,3168.149648000001,,,3658.3857049999992,,3583.0178979999996,,,3650.2061649999996,3583.0178979999996,"['direct_4', 'direct_7', 'direct_2']",direct_5,
leetcode_3528_reach-end-of-array-with-max-score,,,,,,,,,,,[],,
leetcode_3531_minimum-amount-of-damage-dealt-to-bob,3453.32108,3547.1961910000005,3513.711028,3566.4324260000003,3491.585538999999,3441.218592999999,3665.575124999999,3577.719251999999,3582.9539209999994,3441.218592999999,"['direct_4', 'direct_3', 'direct_1', 'direct_0', 'direct_2', 'direct_6', 'direct_7', 'direct_5']",direct_6,3577.719251999999
leetcode_3532_time-taken-to-mark-all-nodes,4958.1552489999995,4457.268689,4643.9073800000015,4754.529458000001,4659.4664060000005,4681.1186339999995,4735.977887,4859.641010000001,4742.253544,4457.268689,"['direct_0', 'direct_1', 'direct_3', 'direct_4', 'direct_5', 'direct_7', 'direct_2', 'direct_6']",direct_7,4742.253544
leetcode_3533_snake-in-matrix,3440.587767000001,3431.122207000001,3519.061553999998,3616.4442010000002,3481.106290999999,3586.249788,3283.704726000001,3456.3828229999995,3562.180672000001,3283.704726000001,"['direct_5', 'direct_0', 'direct_6', 'direct_3', 'direct_1', 'direct_7', 'direct_4', 'direct_2']",direct_5,3283.704726000001
leetcode_3534_count-almost-equal-pairs-i,2621.885371,3426.9748890000023,3462.6408479999996,3348.8171999999986,3509.3709400000002,3555.205972000001,3581.777843999999,3661.3262520000003,3676.346678,3348.8171999999986,"['direct_2', 'direct_0', 'direct_1', 'direct_3', 'direct_4', 'direct_5', 'direct_6', 'direct_7']",direct_0,3426.9748890000023
leetcode_3535_find-the-count-of-monotonic-pairs-i,3617.66348,3574.662450999999,3522.1087780000007,3453.689492,3572.7080680000004,,3556.335481999999,,3542.205671,3453.689492,"['direct_2', 'direct_1', 'direct_7', 'direct_5', 'direct_3', 'direct_0']",direct_3,3572.7080680000004
leetcode_3536_find-the-count-of-monotonic-pairs-ii,3554.6033580000008,3522.4295900000006,3386.5370010000006,3477.8619610000005,3232.7409540000003,3358.717078000001,3517.346047,3475.907914,3472.3807440000005,3232.7409540000003,"['direct_3', 'direct_4', 'direct_1', 'direct_7', 'direct_6', 'direct_2', 'direct_5', 'direct_0']",direct_3,3232.7409540000003
leetcode_3540_hash-divided-string,3641.524707000001,3592.2124760000006,3433.4454650000002,3583.4178370000004,3711.671458000001,3667.8199830000003,3778.4344820000015,3521.062767000001,3493.589447999999,3433.4454650000002,"['direct_1', 'direct_7', 'direct_6', 'direct_2', 'direct_0', 'direct_4', 'direct_3', 'direct_5']",direct_0,3592.2124760000006
leetcode_3541_report-spam-message,2660.3871079999994,3309.927271999999,3468.7639519999993,3520.043247000001,3480.4632009999987,3408.0117049999976,3477.9405900000024,3532.6816439999993,3516.190562999999,3309.927271999999,"['direct_0', 'direct_4', 'direct_1', 'direct_5', 'direct_3', 'direct_7', 'direct_2', 'direct_6']",direct_3,3480.4632009999987
leetcode_3542_maximum-value-sum-by-placing-three-rooks-ii,,,,,,,,,,,[],,
leetcode_3543_count-substrings-that-satisfy-k-constraint-i,3425.5595459999986,3463.1764010000015,3598.5381110000003,3606.8075630000008,3438.447742,3640.6231660000008,3649.064263,3687.0841149999997,3445.436702000001,3438.447742,"['direct_3', 'direct_7', 'direct_0', 'direct_1', 'direct_2', 'direct_4', 'direct_5', 'direct_6']",direct_3,3438.447742
leetcode_3548_find-the-count-of-good-integers,3468.973466000001,3429.5835890000008,3525.0138919999986,3547.7927720000002,3523.9282400000006,3500.2499830000006,3628.8436279999987,3647.2298680000013,3423.8625989999987,3423.8625989999987,"['direct_7', 'direct_0', 'direct_4', 'direct_3', 'direct_1', 'direct_2', 'direct_5', 'direct_6']",direct_0,3429.5835890000008
leetcode_3550_maximum-value-sum-by-placing-three-rooks-i,3622.522612,3453.5227510000004,7378.0705819999985,3465.1234400000008,3430.373153000001,3548.3066890000005,3556.206278999999,3512.4919390000005,3558.8097639999996,3430.373153000001,"['direct_3', 'direct_0', 'direct_2', 'direct_6', 'direct_4', 'direct_5', 'direct_7', 'direct_1']",direct_7,3558.8097639999996
leetcode_3552_find-the-largest-palindrome-divisible-by-k,3608.4972500000003,3794.9609309999996,3698.7435660000006,3608.0820169999997,3589.453584000001,3712.841078,3921.298674999999,3591.8555619999993,3738.127370000001,3589.453584000001,"['direct_3', 'direct_6', 'direct_2', 'direct_1', 'direct_4', 'direct_7', 'direct_0', 'direct_5']",direct_1,3698.7435660000006
leetcode_3553_check-if-two-chessboard-squares-have-the-same-color,3472.448313,3411.4782180000007,3669.8994220000004,3313.6770919999994,3659.561886,3592.3486960000005,3448.7644680000008,3676.3225780000016,3503.571614,3313.6770919999994,"['direct_2', 'direct_0', 'direct_5', 'direct_7', 'direct_4', 'direct_3', 'direct_1', 'direct_6']",direct_6,3676.3225780000016
leetcode_3555_final-array-state-after-k-multiplication-operations-i,3645.0950120000007,3407.471106999998,3384.635496,3673.2284570000006,3461.563857999998,3613.917246,3648.378258,3443.3735490000004,3585.308804,3384.635496,"['direct_1', 'direct_0', 'direct_6', 'direct_3', 'direct_7', 'direct_4', 'direct_5', 'direct_2']",direct_6,3443.3735490000004
leetcode_3557_minimum-number-of-valid-strings-to-form-target-ii,3580.4768040000004,3575.8356770000005,3501.1838360000006,3404.058996999999,,,,,3563.9984289999998,3404.058996999999,"['direct_2', 'direct_1', 'direct_7', 'direct_0']",direct_0,3575.8356770000005
leetcode_3558_find-a-safe-walk-through-a-grid,3598.3396160000007,3534.8765670000003,3759.328387,3464.5879710000004,3636.059919000001,3405.484671000001,3642.6938410000002,3509.957435,3524.0888929999996,3405.484671000001,"['direct_4', 'direct_2', 'direct_6', 'direct_7', 'direct_0', 'direct_3', 'direct_5', 'direct_1']",direct_5,3642.6938410000002
leetcode_3559_minimum-number-of-valid-strings-to-form-target-i,3555.6109679999995,3334.2727160000004,3534.8324839999996,3434.5792269999997,3586.861553999999,3598.3073329999997,3606.849132999997,3514.7919309999993,3559.283766999999,3334.2727160000004,"['direct_0', 'direct_2', 'direct_6', 'direct_1', 'direct_7', 'direct_3', 'direct_4', 'direct_5']",direct_1,3534.8324839999996
leetcode_3561_remove-methods-from-project,3497.666775,3544.4426089999993,3550.714004999999,3367.1388170000014,3499.040747,3673.0686490000007,3465.727777999999,3588.149158000001,3383.339816999999,3367.1388170000014,"['direct_2', 'direct_7', 'direct_5', 'direct_3', 'direct_0', 'direct_1', 'direct_6', 'direct_4']",direct_4,3673.0686490000007
leetcode_3562_maximum-score-of-non-overlapping-intervals,3362.644997,3415.7870869999997,3516.9166450000002,3582.0793549999994,3705.2927010000003,3533.093520999999,,3560.6351360000003,3587.819019,3415.7870869999997,"['direct_0', 'direct_1', 'direct_4', 'direct_6', 'direct_2', 'direct_7', 'direct_3']",direct_4,3533.093520999999
leetcode_3563_select-cells-in-grid-with-maximum-score,3435.7857250000006,3520.5962889999987,3599.225094999999,3592.428623999999,4056.94585,3671.7444669999995,3639.578689,3739.853122999998,3848.8940009999988,3520.5962889999987,"['direct_0', 'direct_2', 'direct_1', 'direct_5', 'direct_4', 'direct_6', 'direct_7', 'direct_3']",direct_1,3599.225094999999
leetcode_3566_find-the-sequence-of-strings-appeared-on-the-screen,3431.1031550000007,3471.2443689999996,3403.081252,3367.0971910000007,3497.3698659999995,3385.3065459999993,3429.2061580000004,3602.2557530000004,3572.1532499999994,3367.0971910000007,"['direct_2', 'direct_4', 'direct_1', 'direct_5', 'direct_0', 'direct_3', 'direct_7', 'direct_6']",direct_0,3471.2443689999996
leetcode_3567_convert-date-to-binary,3479.8958220000004,3492.819012000001,3490.5442739999985,3678.0051409999987,3462.6162270000013,3529.4311900000016,3413.859609999999,3536.7722780000004,3388.6040329999987,3388.6040329999987,"['direct_7', 'direct_5', 'direct_3', 'direct_1', 'direct_0', 'direct_4', 'direct_6', 'direct_2']",direct_5,3413.859609999999
leetcode_3568_find-the-key-of-the-numbers,3582.7562519999997,3398.9952719999983,3461.1076439999997,3376.6659350000014,3632.3102929999995,3524.2079949999993,3630.3570029999996,3448.879352999999,3546.5850710000013,3376.6659350000014,"['direct_2', 'direct_0', 'direct_6', 'direct_1', 'direct_4', 'direct_7', 'direct_5', 'direct_3']",direct_2,3376.6659350000014
leetcode_3569_count-of-substrings-containing-every-vowel-and-k-consonants-ii,3591.166887,,,,,3541.9228429999994,,3434.934477000001,3566.7518370000003,3434.934477000001,"['direct_6', 'direct_4', 'direct_7']",direct_1,
leetcode_3570_count-of-substrings-containing-every-vowel-and-k-consonants-i,3662.531750999999,3318.106377999999,3519.980360000001,3380.4702620000003,3377.4089500000005,3581.296918,3563.844117999999,3511.7389659999994,3439.114997,3318.106377999999,"['direct_0', 'direct_3', 'direct_2', 'direct_7', 'direct_6', 'direct_1', 'direct_5', 'direct_4']",direct_4,3581.296918
leetcode_3571_length-of-the-longest-increasing-path,3432.9178239999987,3492.9978410000003,3573.357073000001,3498.188368000001,3526.514942999999,3639.707393,3520.3004880000008,,3611.558282000001,3492.9978410000003,"['direct_0', 'direct_2', 'direct_5', 'direct_3', 'direct_1', 'direct_7', 'direct_4']",direct_5,3520.3004880000008
leetcode_3573_count-substrings-that-can-be-rearranged-to-contain-a-string-i,3552.2217170000013,3697.494416000001,3497.3389420000008,3615.5119620000005,3493.2017079999987,3482.301715,3611.7441830000002,3390.416109,3656.0673990000005,3390.416109,"['direct_6', 'direct_4', 'direct_3', 'direct_1', 'direct_5', 'direct_2', 'direct_7', 'direct_0']",direct_0,3697.494416000001
leetcode_3576_find-subtree-sizes-after-changes,3481.098266,3518.332232999999,,3423.730153,3553.6366289999987,3586.0720820000006,3607.666045000001,3468.0540579999993,3651.1867160000006,3423.730153,"['direct_2', 'direct_6', 'direct_0', 'direct_3', 'direct_4', 'direct_5', 'direct_7']",direct_7,3651.1867160000006
leetcode_3579_maximum-possible-number-by-binary-concatenation,3536.63647,3449.756625999998,3684.481331999999,3662.421449999998,3377.5214469999996,3555.669458,3600.650428000001,3607.4253339999996,3551.0442970000004,3377.5214469999996,"['direct_3', 'direct_0', 'direct_7', 'direct_4', 'direct_5', 'direct_6', 'direct_2', 'direct_1']",direct_6,3607.4253339999996
leetcode_3580_find-the-occurrence-of-first-almost-equal-substring,3647.5842910000006,3511.4116319999985,3644.1970550000015,3409.372421000001,3525.2415510000014,3602.576693999999,3542.9481779999996,3511.3137279999987,3535.974453,3409.372421000001,"['direct_2', 'direct_6', 'direct_0', 'direct_3', 'direct_7', 'direct_5', 'direct_4', 'direct_1']",direct_5,3542.9481779999996
leetcode_3581_the-two-sneaky-numbers-of-digitville,3762.434275000001,3508.7802589999988,3384.4074429999996,3654.368539000001,3537.2301430000007,3421.4298579999995,3655.333022,3789.732474,3498.106978,3384.4074429999996,"['direct_1', 'direct_4', 'direct_7', 'direct_0', 'direct_3', 'direct_2', 'direct_5', 'direct_6']",direct_3,3537.2301430000007
leetcode_3582_find-indices-of-stable-mountains,3702.532752999998,3476.8832469999993,3530.179675000002,3522.0375280000007,3564.694333000001,3618.745099,3577.3551760000005,3433.5165339999985,3674.0208910000006,3433.5165339999985,"['direct_6', 'direct_0', 'direct_2', 'direct_1', 'direct_3', 'direct_5', 'direct_4', 'direct_7']",direct_4,3618.745099
leetcode_3583_sorted-gcd-pair-queries,15024.706113000007,3399.563336,3431.674877999999,3435.11051,3612.2535030000004,3665.5072389999996,3409.720268000001,3456.7537429999993,3535.319510000001,3399.563336,"['direct_0', 'direct_5', 'direct_1', 'direct_2', 'direct_6', 'direct_7', 'direct_3', 'direct_4']",direct_2,3435.11051
leetcode_3584_find-the-lexicographically-smallest-valid-sequence,3413.4764320000018,3508.343954,3547.9751250000018,3530.0130869999994,3489.4271369999997,3570.4243989999995,3538.081296000001,3595.237357,3620.3450289999982,3489.4271369999997,"['direct_3', 'direct_0', 'direct_2', 'direct_5', 'direct_1', 'direct_4', 'direct_6', 'direct_7']",direct_5,3538.081296000001
leetcode_3588_count-the-number-of-winning-sequences,3061.0207449999975,3557.3696339999983,3529.475808,3417.461214000001,,,,3560.7731300000005,3532.5679299999993,3417.461214000001,"['direct_2', 'direct_1', 'direct_7', 'direct_0', 'direct_6']",direct_6,3560.7731300000005
leetcode_3591_shift-distance-between-two-strings,3638.620661,3499.5166479999993,3561.5798429999995,3476.1813790000015,3653.854831999998,3520.701589,3449.6357179999986,3697.30241,3604.961891999998,3449.6357179999986,"['direct_5', 'direct_2', 'direct_0', 'direct_4', 'direct_1', 'direct_7', 'direct_3', 'direct_6']",direct_2,3476.1813790000015
leetcode_3593_find-the-maximum-factor-score-of-array,3542.2416969999995,3619.776568000001,3645.9904210000004,3445.521425000001,3525.2339870000005,3557.1247269999994,3838.6399140000003,3506.1186999999995,3582.4836510000014,3445.521425000001,"['direct_2', 'direct_6', 'direct_3', 'direct_4', 'direct_7', 'direct_0', 'direct_1', 'direct_5']",direct_1,3645.9904210000004
leetcode_3594_identify-the-largest-outlier-in-an-array,3526.182395000001,3527.1161629999997,3458.3637629999985,3545.7499370000014,3414.506831999999,3641.9872000000014,3486.885066000001,3556.274901,3551.4952879999987,3414.506831999999,"['direct_3', 'direct_1', 'direct_5', 'direct_0', 'direct_2', 'direct_7', 'direct_6', 'direct_4']",direct_4,3641.9872000000014
leetcode_3595_rearrange-k-substrings-to-form-target-string,3427.7342670000007,3418.4284010000015,3412.6045799999997,3444.3655920000006,3381.483808,3473.233750000001,3464.9657160000006,3531.637973,3557.000171999999,3381.483808,"['direct_3', 'direct_1', 'direct_0', 'direct_2', 'direct_5', 'direct_4', 'direct_6', 'direct_7']",direct_1,3412.6045799999997
leetcode_3600_find-the-k-th-character-in-string-game-i,3641.869208000001,3345.7750570000007,3498.7141660000016,3382.335462000001,3605.7883580000002,3735.011423,3619.787791,3439.2780119999993,3488.419498,3345.7750570000007,"['direct_0', 'direct_2', 'direct_6', 'direct_7', 'direct_1', 'direct_3', 'direct_5', 'direct_4']",direct_2,3382.335462000001
leetcode_3601_find-the-k-th-character-in-string-game-ii,3642.775130000002,3385.6257049999995,3392.4077170000005,3442.9702909999996,3444.092836999998,3467.9030319999997,3544.0601040000006,,3636.498484999999,3385.6257049999995,"['direct_0', 'direct_1', 'direct_2', 'direct_3', 'direct_4', 'direct_5', 'direct_7']",direct_7,3636.498484999999
leetcode_3604_find-the-number-of-possible-ways-for-an-event,38094.241528000006,16271.412682999999,23937.808484,16718.090656000008,21758.43116199999,4780.900542,4955.262812,,4466.882981999999,4466.882981999999,"['direct_7', 'direct_4', 'direct_5', 'direct_0', 'direct_2', 'direct_3', 'direct_1']",direct_7,4466.882981999999
leetcode_3605_construct-the-minimum-bitwise-array-i,3462.1035979999997,3566.076418999999,3435.3973039999996,3438.3085290000013,3576.666363999999,3651.500109,3661.054526,3481.952055999999,3631.5797110000008,3435.3973039999996,"['direct_1', 'direct_2', 'direct_6', 'direct_0', 'direct_3', 'direct_7', 'direct_4', 'direct_5']",direct_5,3661.054526
leetcode_3606_minimum-element-after-replacement-with-digit-sum,3435.0227539999996,3442.518642,3390.7268619999995,3415.2438209999996,3568.3681820000006,3596.7741900000005,3547.7548540000003,3468.917091999999,3545.534484,3390.7268619999995,"['direct_1', 'direct_2', 'direct_0', 'direct_6', 'direct_7', 'direct_5', 'direct_3', 'direct_4']",direct_6,3468.917091999999
leetcode_3607_minimum-division-operations-to-make-array-non-decreasing,15822.512861000001,3433.893497,3482.921113,21725.851582000007,40323.36269199998,41386.40431300001,3534.8764009999986,3938.7741499999997,40877.62984399999,3433.893497,"['direct_0', 'direct_1', 'direct_5', 'direct_6', 'direct_2', 'direct_3', 'direct_7', 'direct_4']",direct_0,3433.893497
leetcode_3610_find-x-sum-of-all-k-long-subarrays-i,3533.903190000001,3549.2934080000005,3423.047278,3548.4743800000006,3586.3550990000003,3633.273955999999,3687.143287,3488.053985,3447.3668159999984,3423.047278,"['direct_1', 'direct_7', 'direct_6', 'direct_2', 'direct_0', 'direct_3', 'direct_4', 'direct_5']",direct_0,3549.2934080000005
leetcode_3611_construct-the-minimum-bitwise-array-ii,3684.5248090000005,3252.7050109999996,3695.371905000001,3568.0922729999998,3536.431450999999,,3666.2215359999996,3663.7544209999996,3482.854690999999,3252.7050109999996,"['direct_0', 'direct_7', 'direct_3', 'direct_2', 'direct_6', 'direct_5', 'direct_1']",direct_1,3695.371905000001
leetcode_3612_adjacent-increasing-subarrays-detection-i,3547.575124999998,3405.873439000002,3730.601866000002,3501.1911760000003,3465.3293759999997,3562.474902000001,3534.356232000002,3495.372089999999,3547.8502540000004,3405.873439000002,"['direct_0', 'direct_3', 'direct_6', 'direct_2', 'direct_5', 'direct_7', 'direct_4', 'direct_1']",direct_1,3730.601866000002
leetcode_3613_maximize-amount-after-two-days-of-conversions,3616.322352000001,3458.2620990000005,3601.621385,3528.7789479999997,3468.810516,3730.131805,3637.6103779999994,3622.444279,3453.8785239999993,3453.8785239999993,"['direct_7', 'direct_0', 'direct_3', 'direct_2', 'direct_1', 'direct_6', 'direct_5', 'direct_4']",direct_0,3458.2620990000005
leetcode_3616_make-array-elements-equal-to-zero,3538.1357099999996,3282.056703,3454.201692,3454.026158000001,3474.943084999999,3646.3831099999993,3451.1550460000003,3601.7590070000006,3517.3917069999993,3282.056703,"['direct_0', 'direct_5', 'direct_2', 'direct_1', 'direct_3', 'direct_7', 'direct_6', 'direct_4']",direct_7,3517.3917069999993
leetcode_3617_find-the-original-typed-string-i,3658.6432279999995,3316.9711589999997,3541.0319389999995,3588.0152129999997,3423.975738000002,3530.2136110000015,3555.3315880000005,3531.419175000002,3362.9879090000004,3316.9711589999997,"['direct_0', 'direct_7', 'direct_3', 'direct_4', 'direct_6', 'direct_1', 'direct_5', 'direct_2']",direct_7,3362.9879090000004
leetcode_3618_find-the-original-typed-string-ii,3612.152296,,3449.0618940000013,3594.1875409999984,3646.650638,3590.8815069999996,3485.132504999999,3657.7055810000006,3484.703173000001,3449.0618940000013,"['direct_1', 'direct_7', 'direct_5', 'direct_4', 'direct_2', 'direct_3', 'direct_6']",direct_6,3657.7055810000006
leetcode_3619_adjacent-increasing-subarrays-detection-ii,3560.5179580000004,3600.684249000001,3495.419715,3520.16249,3442.4673550000007,3555.827186,3660.725966,3479.1476610000004,3469.1930640000005,3442.4673550000007,"['direct_3', 'direct_7', 'direct_6', 'direct_1', 'direct_2', 'direct_4', 'direct_0', 'direct_5']",direct_3,3442.4673550000007
leetcode_3620_maximum-number-of-distinct-elements-after-operations,3431.319002,3561.624882999999,3396.160399,3442.2035619999997,3556.340446999999,3509.290177,3509.8566629999987,3563.9820569999997,3529.1676469999998,3396.160399,"['direct_1', 'direct_2', 'direct_4', 'direct_5', 'direct_7', 'direct_3', 'direct_0', 'direct_6']",direct_2,3442.2035619999997
