problem_id,best_direct,original,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,top8,rank_order
leetcode_3337_count-substrings-starting-and-ending-with-given-character,856.661793,838.970701,883.833537,954.0777790000001,798.3197010000001,752.0228970000001,787.3696409999999,793.506449,769.8826690000001,778.825574,752.0228970000001,"['rank_4', 'rank_7', 'rank_8', 'rank_5', 'rank_6', 'rank_3', 'rank_1', 'rank_2']"
leetcode_3338_count-submatrices-with-top-left-element-and-sum-less-than-k,813.961818,779.5950849999998,911.9855669999998,862.9437089999999,,851.799464,857.342679,817.2568100000001,837.8262349999999,,817.2568100000001,"['rank_6', 'rank_7', 'rank_4', 'rank_5', 'rank_2', 'rank_1']"
leetcode_3344_minimize-manhattan-distances,865.731695,894.5204750000001,843.034583,,778.565248,,,803.701722,,,778.565248,"['rank_3', 'rank_6', 'rank_1']"
leetcode_3345_find-the-sum-of-the-power-of-all-subsequences,820.5396119999999,821.2740890000001,826.6493449999999,,786.31522,791.809753,,906.0997369999999,879.1044520000002,,786.31522,"['rank_3', 'rank_4', 'rank_1', 'rank_7', 'rank_6']"
leetcode_3346_lexicographically-smallest-string-after-operations-with-constraint,787.1172310000002,817.880865,834.2525370000001,812.588377,818.5006940000002,907.0028120000001,899.7693050000001,823.8768689999999,782.295416,828.7613050000002,782.295416,"['rank_7', 'rank_2', 'rank_3', 'rank_6', 'rank_8', 'rank_1', 'rank_5', 'rank_4']"
leetcode_3347_distribute-elements-into-two-arrays-i,779.124732,784.0587739999999,868.382928,795.0420140000002,893.5377090000002,900.207306,,833.9520660000001,807.659153,795.880706,795.0420140000002,"['rank_2', 'rank_8', 'rank_7', 'rank_6', 'rank_1', 'rank_3', 'rank_4']"
leetcode_3348_minimum-cost-walk-in-weighted-graph,816.4271130000002,895.1477649999998,837.423289,,854.755183,879.4718010000001,,799.9557389999999,,,799.9557389999999,"['rank_6', 'rank_1', 'rank_3', 'rank_4']"
leetcode_3349_maximum-length-substring-with-two-occurrences,766.33183,895.3925629999999,841.685018,820.3468600000001,809.219071,896.8385199999999,928.2674529999997,883.980026,795.556499,,795.556499,"['rank_7', 'rank_3', 'rank_2', 'rank_1', 'rank_6', 'rank_4', 'rank_5']"
leetcode_3350_distribute-elements-into-two-arrays-ii,740.8954200000001,926.8527900000001,,,835.766505,753.8915400000001,812.4192190000001,892.716723,889.349363,,753.8915400000001,"['rank_4', 'rank_5', 'rank_3', 'rank_7', 'rank_6']"
leetcode_3353_existence-of-a-substring-in-a-string-and-its-reverse,743.8669729999999,,844.4329779999999,839.8395889999999,,839.8397620000001,792.290336,972.9352889999999,852.908071,,792.290336,"['rank_5', 'rank_2', 'rank_4', 'rank_1', 'rank_7', 'rank_6']"
leetcode_3354_replace-question-marks-in-string-to-minimize-its-value,715.910304,883.712715,903.246461,781.2034400000001,847.4597159999998,840.9414929999999,845.2182219999999,,833.0853260000001,,781.2034400000001,"['rank_2', 'rank_7', 'rank_4', 'rank_5', 'rank_3', 'rank_1']"
leetcode_3355_minimum-levels-to-gain-more-points,747.3074650000001,915.6238300000001,774.465052,901.1391309999999,943.908148,907.677482,906.7316289999999,886.975686,890.250819,765.4453370000001,765.4453370000001,"['rank_8', 'rank_1', 'rank_6', 'rank_7', 'rank_2', 'rank_5', 'rank_4', 'rank_3']"
leetcode_3356_shortest-uncommon-substring-in-an-array,898.82308,833.9681009999999,859.5402790000002,903.118404,899.0437629999999,943.097055,861.5151679999999,,925.0798949999999,843.887974,843.887974,"['rank_8', 'rank_1', 'rank_5', 'rank_3', 'rank_2', 'rank_7', 'rank_4']"
leetcode_3360_minimum-deletions-to-make-string-k-special,810.4470840000001,870.426458,,,891.3215650000002,850.793463,885.5642439999999,,781.0111959999999,726.2610390000001,726.2610390000001,"['rank_8', 'rank_7', 'rank_4', 'rank_5', 'rank_3']"
leetcode_3361_latest-time-you-can-obtain-after-replacing-characters,913.0104419999999,872.8948730000001,,849.3474510000002,794.188317,881.3767190000001,853.2581199999998,1036.1006439999999,861.406145,738.6524900000001,738.6524900000001,"['rank_8', 'rank_3', 'rank_2', 'rank_5', 'rank_7', 'rank_4', 'rank_6']"
leetcode_3362_find-the-median-of-the-uniqueness-array,913.1877790000001,855.1326760000001,916.7558009999998,907.282037,844.935884,829.5505670000002,866.0375760000001,913.9477449999999,908.997382,,829.5505670000002,"['rank_4', 'rank_3', 'rank_5', 'rank_2', 'rank_7', 'rank_6', 'rank_1']"
leetcode_3363_most-frequent-ids,795.29921,793.2301980000001,865.933312,916.0146800000002,823.328577,888.3831120000002,848.1835020000001,882.435246,,,823.328577,"['rank_3', 'rank_5', 'rank_1', 'rank_6', 'rank_4', 'rank_2']"
leetcode_3364_minimum-sum-of-values-by-dividing-array,893.4175329999999,890.6910859999998,822.9049229999999,911.117989,766.8419789999999,765.0449409999999,,,,,765.0449409999999,"['rank_4', 'rank_3', 'rank_1', 'rank_2']"
leetcode_3367_find-the-sum-of-encrypted-integers,814.7774849999998,828.3078869999999,951.611306,922.953975,841.4216879999999,819.264222,816.845737,841.8449230000002,894.5574589999998,866.4735860000001,816.845737,"['rank_5', 'rank_4', 'rank_3', 'rank_6', 'rank_8', 'rank_7', 'rank_2', 'rank_1']"
leetcode_3371_harshad-number,746.9442249999997,807.517723,775.4735479999999,829.02639,802.672159,807.908094,911.3166570000001,822.805268,825.1085830000001,825.8719229999999,775.4735479999999,"['rank_1', 'rank_3', 'rank_4', 'rank_6', 'rank_7', 'rank_8', 'rank_2', 'rank_5']"
leetcode_3372_longest-strictly-increasing-or-strictly-decreasing-subarray,781.7337089999999,822.4919309999998,746.2308859999999,875.2938289999998,812.1685979999999,818.529049,836.2974270000001,,991.7488360000001,850.4027720000001,746.2308859999999,"['rank_1', 'rank_3', 'rank_4', 'rank_5', 'rank_8', 'rank_2', 'rank_7']"
leetcode_3373_maximum-prime-difference,801.349308,817.068936,893.606863,865.097624,901.156254,896.82205,912.2533800000001,886.6196610000001,934.2066420000001,790.081774,790.081774,"['rank_8', 'rank_2', 'rank_6', 'rank_1', 'rank_4', 'rank_3', 'rank_5', 'rank_7']"
leetcode_3374_count-alternating-subarrays,811.658654,912.9615159999998,898.2935479999998,875.230172,828.539585,812.342323,876.8625360000001,980.229337,928.3769660000002,903.3255260000001,812.342323,"['rank_4', 'rank_3', 'rank_2', 'rank_5', 'rank_1', 'rank_8', 'rank_7', 'rank_6']"
leetcode_3375_kth-smallest-amount-with-single-denomination-combination,810.260681,799.803809,,,793.1615079999999,930.7100629999998,,957.4691379999999,,,793.1615079999999,"['rank_3', 'rank_4', 'rank_6']"
leetcode_3376_longest-common-suffix-queries,781.6546150000001,947.355881,,855.0490619999999,,910.1367940000001,852.8728480000002,1015.0239680000001,,,852.8728480000002,"['rank_5', 'rank_2', 'rank_4', 'rank_6']"
leetcode_3379_score-of-a-string,815.1423909999999,852.9384070000003,831.4591819999998,851.0630090000001,1011.6023769999999,804.9479749999999,819.6730299999999,755.98215,913.463336,691.2315999999998,691.2315999999998,"['rank_8', 'rank_6', 'rank_4', 'rank_5', 'rank_1', 'rank_2', 'rank_7', 'rank_3']"
leetcode_3380_shortest-subarray-with-or-at-least-k-ii,890.585004,769.2926,776.930839,761.8082239999999,868.022433,903.1213740000001,902.973823,867.962317,797.874155,680.2512179999999,680.2512179999999,"['rank_8', 'rank_2', 'rank_1', 'rank_7', 'rank_6', 'rank_3', 'rank_5', 'rank_4']"
leetcode_3381_shortest-subarray-with-or-at-least-k-i,771.3795999999999,889.401188,863.4369439999999,864.0877089999999,946.6381719999999,832.932801,847.6635299999999,813.398749,866.0045369999999,645.0444000000001,645.0444000000001,"['rank_8', 'rank_6', 'rank_4', 'rank_5', 'rank_1', 'rank_2', 'rank_7', 'rank_3']"
leetcode_3382_find-the-number-of-subarrays-where-boundary-elements-are-maximum,769.3432169999999,780.5813689999999,,,,,842.8206779999998,,805.014024,987.3198410000001,805.014024,"['rank_7', 'rank_5', 'rank_8']"
leetcode_3383_taking-maximum-energy-from-the-mystic-dungeon,791.4133019999998,790.816094,,,,,810.9687660000001,,,,810.9687660000001,['rank_5']
leetcode_3384_minimum-number-of-operations-to-make-word-k-periodic,817.492894,852.5946949999999,818.2343770000002,795.4285459999999,851.6348889999998,877.977594,845.117948,773.7888909999999,806.240501,833.8276859999999,773.7888909999999,"['rank_6', 'rank_2', 'rank_7', 'rank_1', 'rank_8', 'rank_5', 'rank_3', 'rank_4']"
leetcode_3387_minimum-operations-to-make-median-of-array-equal-to-k,749.7165550000001,790.08015,884.7540829999998,757.19416,894.122045,,,864.82583,,,757.19416,"['rank_2', 'rank_6', 'rank_1', 'rank_3']"
leetcode_3388_right-triangles,966.763898,899.705724,839.3543249999999,,835.121744,813.0858339999999,857.255237,855.317476,878.5901050000001,672.249684,672.249684,"['rank_8', 'rank_4', 'rank_3', 'rank_1', 'rank_6', 'rank_5', 'rank_7']"
leetcode_3389_minimum-time-to-visit-disappearing-nodes,950.1801859999999,894.225118,883.481624,864.971501,915.1557389999998,769.5178089999999,865.6641329999999,817.5932960000001,839.502364,918.6938059999999,769.5178089999999,"['rank_4', 'rank_6', 'rank_7', 'rank_2', 'rank_5', 'rank_1', 'rank_3', 'rank_8']"
leetcode_3390_minimum-rectangles-to-cover-points,934.205378,777.7600479999998,832.1754569999999,891.966098,773.7264200000001,785.6093139999999,787.8119469999999,795.5800959999999,831.10585,762.6589799999999,762.6589799999999,"['rank_8', 'rank_3', 'rank_4', 'rank_5', 'rank_6', 'rank_7', 'rank_1', 'rank_2']"
leetcode_3391_maximum-difference-score-in-a-grid,781.755189,938.9870600000002,839.4002210000001,795.293636,,,840.145576,,,,795.293636,"['rank_2', 'rank_1', 'rank_5']"
leetcode_3394_minimum-array-end,790.660905,769.9045149999998,,,772.483945,960.000147,903.8502209999998,855.2177669999999,,,772.483945,"['rank_3', 'rank_6', 'rank_5', 'rank_4']"
leetcode_3395_minimum-length-of-anagram-concatenation,880.1090820000002,922.6283480000002,925.826209,842.8359630000002,846.6705380000002,781.8444209999999,783.0405299999998,961.6994090000001,,,781.8444209999999,"['rank_4', 'rank_5', 'rank_2', 'rank_3', 'rank_1', 'rank_6']"
leetcode_3397_find-the-integer-added-to-array-i,809.599613,937.6000660000001,858.6146489999998,,,,797.1415480000003,,,,797.1415480000003,"['rank_5', 'rank_1']"
leetcode_3398_make-a-square-with-the-same-color,834.5003889999999,854.4955870000001,1019.2029600000001,840.9203459999999,,849.9053010000001,784.9760930000001,759.1218989999999,731.158637,820.0421190000001,731.158637,"['rank_7', 'rank_6', 'rank_5', 'rank_8', 'rank_2', 'rank_4', 'rank_1']"
leetcode_3399_find-the-integer-added-to-array-ii,780.950918,741.334808,766.898683,746.4086770000001,,875.480291,,870.851667,825.7938969999999,,746.4086770000001,"['rank_2', 'rank_1', 'rank_7', 'rank_6', 'rank_4']"
leetcode_3402_minimum-cost-to-equalize-array,,839.8619519999999,,915.7218970000002,842.595659,,834.905899,,786.939888,817.9654360000001,786.939888,"['rank_7', 'rank_8', 'rank_5', 'rank_3', 'rank_2']"
leetcode_3404_minimum-number-of-operations-to-satisfy-conditions,709.2211460000001,916.3821769999998,,935.0169589999999,832.4044070000001,866.257925,914.693285,,864.8966310000001,748.825883,748.825883,"['rank_8', 'rank_3', 'rank_7', 'rank_4', 'rank_5', 'rank_2']"
leetcode_3405_count-the-number-of-special-characters-ii,778.261749,840.409796,780.338301,994.736982,,,,,,,780.338301,"['rank_1', 'rank_2']"
leetcode_3406_find-all-possible-stable-binary-arrays-i,911.1170030000001,917.374162,,933.2809100000001,1054.010929,952.6338950000002,1012.9698729999998,,,,933.2809100000001,"['rank_2', 'rank_4', 'rank_5', 'rank_3']"
leetcode_3407_find-all-possible-stable-binary-arrays-ii,3286.0074540000005,893.444437,,,,,,,,,,[]
leetcode_3408_count-the-number-of-special-characters-i,780.0680460000002,843.7056999999999,839.953977,826.474368,878.0645209999999,871.832068,,817.6210499999999,781.235934,883.1461529999999,781.235934,"['rank_7', 'rank_6', 'rank_2', 'rank_1', 'rank_4', 'rank_3', 'rank_8']"
leetcode_3411_find-products-of-elements-of-big-array,886.822739,824.4271120000002,,805.381245,818.046569,764.782498,831.1064960000001,,853.257796,,764.782498,"['rank_4', 'rank_2', 'rank_3', 'rank_5', 'rank_7']"
leetcode_3412_permutation-difference-between-two-strings,873.136489,968.7780300000002,749.8392570000001,826.614836,883.6068780000002,792.6563420000001,876.1219159999999,908.1717740000001,792.150677,,749.8392570000001,"['rank_1', 'rank_7', 'rank_4', 'rank_2', 'rank_5', 'rank_3', 'rank_6']"
leetcode_3413_find-the-first-player-to-win-k-games-in-a-row,874.7721379999999,895.0191100000001,868.1849649999999,866.1875960000002,862.135558,814.6051980000001,804.4678190000001,928.839058,863.797115,851.5779700000003,804.4678190000001,"['rank_5', 'rank_4', 'rank_8', 'rank_3', 'rank_7', 'rank_2', 'rank_1', 'rank_6']"
leetcode_3414_find-number-of-ways-to-reach-the-k-th-stair,819.3001350000001,892.7906869999999,735.670656,767.6028040000002,858.2938169999998,827.1850710000001,883.276821,832.0681179999999,,,735.670656,"['rank_1', 'rank_2', 'rank_4', 'rank_6', 'rank_3', 'rank_5']"
leetcode_3415_check-if-grid-satisfies-conditions,800.8332740000001,805.5207580000001,838.233622,768.5855019999999,853.9508120000002,971.6236879999999,883.2457169999999,823.8769209999999,910.4324660000001,722.094215,722.094215,"['rank_8', 'rank_2', 'rank_6', 'rank_1', 'rank_3', 'rank_5', 'rank_7', 'rank_4']"
leetcode_3416_sum-of-digit-differences-of-all-pairs,863.868484,868.044978,848.0231069999999,836.6147659999999,826.543924,924.1290039999998,759.8649619999999,791.999519,876.2522280000001,881.34229,759.8649619999999,"['rank_5', 'rank_6', 'rank_3', 'rank_2', 'rank_1', 'rank_7', 'rank_8', 'rank_4']"
leetcode_3418_count-pairs-that-form-a-complete-day-ii,788.8679479999998,826.716656,878.0275730000001,968.3544390000001,830.1120999999999,762.3983220000001,791.917058,882.117987,786.883613,812.053551,762.3983220000001,"['rank_4', 'rank_7', 'rank_5', 'rank_8', 'rank_3', 'rank_1', 'rank_6', 'rank_2']"
leetcode_3420_find-occurrences-of-an-element-in-an-array,842.513055,864.1329949999999,801.177465,739.0750880000002,879.8035560000001,882.914885,964.2535399999999,847.078597,823.906311,816.6689799999999,739.0750880000002,"['rank_2', 'rank_1', 'rank_8', 'rank_7', 'rank_6', 'rank_3', 'rank_4', 'rank_5']"
leetcode_3421_count-pairs-that-form-a-complete-day-i,829.994985,869.7568090000001,779.6222309999999,862.7704899999999,844.0522010000001,877.099961,830.3691130000001,803.2095690000001,884.213653,764.466757,764.466757,"['rank_8', 'rank_1', 'rank_6', 'rank_5', 'rank_3', 'rank_2', 'rank_4', 'rank_7']"
leetcode_3422_find-the-n-th-value-after-k-seconds,827.1342619999998,895.275836,901.1740319999999,828.93283,864.642016,872.6307410000002,,928.041648,813.5923280000001,1045.8435069999998,813.5923280000001,"['rank_7', 'rank_2', 'rank_3', 'rank_4', 'rank_1', 'rank_6', 'rank_8']"
leetcode_3423_maximum-sum-of-subsequence-with-non-adjacent-elements,868.0122280000002,797.290808,867.4377279999999,,,840.3340949999999,,,779.91607,860.286675,779.91607,"['rank_7', 'rank_4', 'rank_8', 'rank_1']"
leetcode_3426_minimum-number-of-chairs-in-a-waiting-room,824.018853,836.8257810000001,897.2190100000003,769.273588,891.0612980000001,906.8732420000001,873.3864120000001,867.525765,910.863069,,769.273588,"['rank_2', 'rank_6', 'rank_5', 'rank_3', 'rank_1', 'rank_4', 'rank_7']"
leetcode_3427_special-array-ii,896.9204570000002,872.4152330000002,766.7877369999999,888.417604,769.810232,842.5372739999999,851.571555,,844.8650569999999,811.1538189999999,766.7877369999999,"['rank_1', 'rank_3', 'rank_8', 'rank_4', 'rank_7', 'rank_5', 'rank_2']"
leetcode_3428_find-the-xor-of-numbers-which-appear-twice,828.0044669999999,836.728541,984.930887,753.1664860000001,975.9989290000001,778.710524,771.2650869999999,797.5504470000002,,,753.1664860000001,"['rank_2', 'rank_5', 'rank_4', 'rank_6', 'rank_3', 'rank_1']"
leetcode_3429_special-array-i,811.469099,750.8674420000001,720.3485450000001,932.019679,893.449622,800.4071559999999,,864.399993,809.5458490000001,798.0026849999999,720.3485450000001,"['rank_1', 'rank_8', 'rank_4', 'rank_7', 'rank_6', 'rank_3', 'rank_2']"
leetcode_3430_count-days-without-meetings,798.0097059999999,738.977847,,778.880513,840.0222219999999,864.2814970000002,855.0577760000001,,778.0187370000001,860.8936030000001,778.0187370000001,"['rank_7', 'rank_2', 'rank_3', 'rank_5', 'rank_8', 'rank_4']"
leetcode_3431_find-the-minimum-cost-array-permutation,956.8290290000001,847.8950789999998,,,,,,,,842.364776,842.364776,['rank_8']
leetcode_3434_find-the-number-of-distinct-colors-among-the-balls,909.993752,976.4197949999999,923.854044,909.009224,851.3141810000001,910.3659699999998,898.125738,866.65378,874.3963070000002,819.250328,819.250328,"['rank_8', 'rank_3', 'rank_6', 'rank_7', 'rank_5', 'rank_2', 'rank_4', 'rank_1']"
leetcode_3435_block-placement-queries,,1030.274396,,7173.210587999999,,,,,,,7173.210587999999,['rank_2']
leetcode_3436_find-subarray-with-bitwise-or-closest-to-k,874.2159020000001,749.740343,817.1943740000002,,,,854.98473,,,,817.1943740000002,"['rank_1', 'rank_5']"
leetcode_3437_maximum-total-damage-with-spell-casting,901.159462,833.5375790000002,791.6550719999999,,968.6456760000002,835.655946,966.456374,806.3546269999999,800.4416440000002,860.030291,791.6550719999999,"['rank_1', 'rank_7', 'rank_6', 'rank_4', 'rank_8', 'rank_5', 'rank_3']"
leetcode_3442_maximum-total-reward-using-operations-i,751.815349,878.9052539999999,787.073931,772.665209,,823.193067,930.8020879999999,,881.771625,,772.665209,"['rank_2', 'rank_1', 'rank_4', 'rank_7', 'rank_5']"
leetcode_3443_maximum-total-reward-using-operations-ii,,896.5202799999998,,,,,842.054276,,,,842.054276,['rank_5']
leetcode_3444_find-the-number-of-good-pairs-ii,835.1865850000002,742.027925,809.7694140000003,,799.795041,938.3257649999999,785.5526289999998,902.4538490000001,803.188019,828.759581,785.5526289999998,"['rank_5', 'rank_3', 'rank_7', 'rank_1', 'rank_8', 'rank_6', 'rank_4']"
leetcode_3445_lexicographically-minimum-string-after-removing-stars,804.192143,858.5103340000001,,,,,,,,,,[]
leetcode_3446_find-the-number-of-good-pairs-i,760.2547730000001,918.3705890000002,,784.9221249999999,,874.925715,,,831.0083510000001,648.5456669999999,648.5456669999999,"['rank_8', 'rank_2', 'rank_7', 'rank_4']"
leetcode_3447_clear-digits,843.7790059999999,795.743427,873.6000740000001,838.8460470000001,813.181828,829.750583,769.459467,887.1436880000001,758.7024200000001,811.1489499999998,758.7024200000001,"['rank_7', 'rank_5', 'rank_8', 'rank_3', 'rank_4', 'rank_2', 'rank_1', 'rank_6']"
leetcode_3450_find-the-child-who-has-the-ball-after-k-seconds,855.2281359999998,772.2472249999998,805.5492349999998,813.899825,829.334036,853.7595179999998,926.5248460000001,811.490494,768.0790380000001,679.85029,679.85029,"['rank_8', 'rank_7', 'rank_1', 'rank_6', 'rank_2', 'rank_3', 'rank_4', 'rank_5']"
leetcode_3451_string-compression-iii,,866.909058,,,,,,,,,,[]
leetcode_3452_find-the-maximum-length-of-a-good-subsequence-ii,867.8243640000001,778.633116,,,,,,859.8282680000002,,,859.8282680000002,['rank_6']
leetcode_3453_generate-binary-strings-without-adjacent-zeros,867.26779,887.038971,853.917817,861.647473,,878.8627620000001,797.4884980000002,904.2581749999997,,,797.4884980000002,"['rank_5', 'rank_1', 'rank_2', 'rank_4', 'rank_6']"
leetcode_3454_minimum-operations-to-make-array-equal-to-target,918.0714349999998,883.01421,918.1394489999999,859.9382849999998,864.466448,884.518428,,804.392369,,,804.392369,"['rank_6', 'rank_2', 'rank_3', 'rank_4', 'rank_1']"
leetcode_3455_minimum-length-of-string-after-operations,788.0012440000002,758.2681520000001,,,,,,844.816673,,,844.816673,['rank_6']
leetcode_3456_find-the-maximum-length-of-a-good-subsequence-i,891.116229,751.322596,,1808.5928559999998,,,935.627721,,,,935.627721,"['rank_5', 'rank_2']"
leetcode_3460_count-the-number-of-inversions,1138.920822,868.333503,968.1429979999998,,,863.9465730000001,896.7183529999999,,,,863.9465730000001,"['rank_4', 'rank_5', 'rank_1']"
leetcode_3461_find-the-minimum-area-to-cover-all-ones-i,761.936409,795.128664,906.2646149999998,860.337299,807.663022,907.7295389999998,863.882441,851.880736,777.017247,817.959909,777.017247,"['rank_7', 'rank_3', 'rank_8', 'rank_6', 'rank_2', 'rank_5', 'rank_1', 'rank_4']"
leetcode_3462_vowels-game-in-a-string,818.779264,864.404481,787.9898959999998,,,,824.3251489999999,901.5508320000001,804.7849860000001,,787.9898959999998,"['rank_1', 'rank_7', 'rank_5', 'rank_6']"
leetcode_3463_alternating-groups-i,826.822832,883.799303,853.9933970000001,807.71448,811.051683,903.4523839999999,,825.401814,916.0616899999999,695.753537,695.753537,"['rank_8', 'rank_2', 'rank_3', 'rank_6', 'rank_1', 'rank_4', 'rank_7']"
leetcode_3464_maximize-total-cost-of-alternating-subarrays,804.808516,846.2359270000001,,,781.920098,820.769104,873.53341,768.1621330000002,738.7862550000001,654.9046399999997,654.9046399999997,"['rank_8', 'rank_7', 'rank_6', 'rank_3', 'rank_4', 'rank_5']"
leetcode_3466_number-of-subarrays-with-and-value-of-k,844.4730499999998,814.727231,854.4037069999999,,790.7095819999998,916.2377720000002,,,,,790.7095819999998,"['rank_3', 'rank_1', 'rank_4']"
leetcode_3468_find-the-encrypted-string,796.702816,947.7193449999999,846.0934490000001,862.911618,877.7529900000001,887.803729,794.3430379999999,848.542742,941.0549860000001,799.44615,794.3430379999999,"['rank_5', 'rank_8', 'rank_1', 'rank_6', 'rank_2', 'rank_3', 'rank_4', 'rank_7']"
leetcode_3469_maximum-height-of-a-triangle,830.511989,822.5018700000002,836.7817550000001,780.9968799999999,,846.0400889999999,891.350522,914.1419009999998,842.603359,1190.008729,780.9968799999999,"['rank_2', 'rank_1', 'rank_7', 'rank_4', 'rank_5', 'rank_6', 'rank_8']"
leetcode_3470_maximum-score-from-grid-operations,927.2135600000001,821.1903990000001,961.3337859999998,,,,,,,,961.3337859999998,['rank_1']
leetcode_3471_minimum-average-of-smallest-and-largest-elements,898.5421940000001,820.509869,860.784301,837.762464,838.4471990000001,825.792965,786.2899560000001,853.2724060000003,829.74819,660.716675,660.716675,"['rank_8', 'rank_5', 'rank_4', 'rank_7', 'rank_2', 'rank_3', 'rank_6', 'rank_1']"
leetcode_3475_minimum-operations-to-make-binary-array-elements-equal-to-one-i,811.5535520000001,876.4179310000001,807.7818049999998,829.863993,,843.855704,,791.553908,858.943157,,791.553908,"['rank_6', 'rank_1', 'rank_2', 'rank_4', 'rank_7']"
leetcode_3476_find-minimum-operations-to-make-all-elements-divisible-by-three,790.029509,908.1826480000001,805.236272,791.8489549999998,771.6649829999999,812.90979,779.014638,835.16497,830.626488,757.0192910000001,757.0192910000001,"['rank_8', 'rank_3', 'rank_5', 'rank_2', 'rank_1', 'rank_4', 'rank_7', 'rank_6']"
leetcode_3477_minimum-operations-to-make-binary-array-elements-equal-to-one-ii,923.8900040000001,826.394131,789.6017619999999,817.098038,769.012664,,,,795.5297429999999,,769.012664,"['rank_3', 'rank_1', 'rank_7', 'rank_2']"
leetcode_3479_count-the-number-of-substrings-with-dominant-ones,,856.0171550000001,,,,,,,,,,[]
leetcode_3483_alternating-groups-ii,784.292072,835.9137840000003,856.162801,,,926.276212,822.0061539999999,,779.0909220000001,,779.0909220000001,"['rank_7', 'rank_5', 'rank_1', 'rank_4']"
leetcode_3484_lexicographically-smallest-string-after-a-swap,792.623214,736.209067,853.011624,782.2057850000001,781.603759,919.251403,829.5664489999999,,,,781.603759,"['rank_3', 'rank_2', 'rank_5', 'rank_1', 'rank_4']"
leetcode_3485_maximize-score-of-numbers-in-ranges,877.3229700000002,789.9076600000001,790.0472109999998,793.2290260000001,880.366955,891.6419480000001,779.232941,909.4528979999999,818.469643,835.3140209999999,779.232941,"['rank_5', 'rank_1', 'rank_2', 'rank_7', 'rank_8', 'rank_3', 'rank_4', 'rank_6']"
leetcode_3490_find-the-maximum-length-of-valid-subsequence-i,811.034231,897.6102979999998,859.872334,,,816.379125,908.1757950000001,876.6803560000001,865.174263,,816.379125,"['rank_4', 'rank_1', 'rank_7', 'rank_6', 'rank_5']"
leetcode_3491_find-the-maximum-length-of-valid-subsequence-ii,1101.0400399999999,892.6221309999999,,,963.353748,,,,,,963.353748,['rank_3']
leetcode_3492_count-submatrices-with-equal-frequency-of-x-and-y,795.56299,735.7566999999999,787.2878559999999,866.9142769999999,884.2287610000001,863.244189,838.2557749999999,906.510598,830.382933,,787.2878559999999,"['rank_1', 'rank_7', 'rank_5', 'rank_4', 'rank_2', 'rank_3', 'rank_6']"
leetcode_3493_maximum-number-of-operations-to-move-ones-to-the-end,833.069292,1018.262893,,,,,,,,,,[]
leetcode_3494_minimum-cost-for-cutting-cake-i,819.279954,767.8596769999999,,858.9807479999998,838.2426800000002,951.324529,896.1695520000001,806.0592340000002,773.5398150000001,722.128231,722.128231,"['rank_8', 'rank_7', 'rank_6', 'rank_3', 'rank_2', 'rank_5', 'rank_4']"
leetcode_3495_k-th-nearest-obstacle-queries,808.1300670000003,755.6776560000001,819.067029,770.8461709999999,,773.5643279999998,904.6985550000002,990.982397,876.4121839999999,,770.8461709999999,"['rank_2', 'rank_4', 'rank_1', 'rank_7', 'rank_5', 'rank_6']"
leetcode_3496_minimum-number-of-seconds-to-make-mountain-height-zero,792.956507,880.078385,835.274684,,867.8128599999999,819.8146449999998,860.340917,827.4393499999999,811.942727,768.051881,768.051881,"['rank_8', 'rank_7', 'rank_4', 'rank_6', 'rank_1', 'rank_5', 'rank_3']"
leetcode_3498_minimum-array-changes-to-make-differences-equal,754.2625780000002,764.391199,816.0446290000001,,952.192826,,,,,,816.0446290000001,"['rank_1', 'rank_3']"
leetcode_3500_minimum-cost-for-cutting-cake-ii,792.751972,826.404771,,792.365577,835.1619500000002,,,,,,792.365577,"['rank_2', 'rank_3']"
leetcode_3502_count-substrings-with-k-frequency-characters-i,763.6201130000003,797.86162,927.062233,,919.9762940000002,888.4218579999998,4701.228248,,,,888.4218579999998,"['rank_4', 'rank_3', 'rank_1', 'rank_5']"
leetcode_3507_find-the-count-of-numbers-which-are-not-special,770.719103,985.2059029999999,916.1588989999998,937.7640029999999,1098.305214,941.6048670000001,1271.3113740000001,931.2589239999998,819.1964360000001,840.899896,819.1964360000001,"['rank_7', 'rank_8', 'rank_1', 'rank_6', 'rank_2', 'rank_4', 'rank_3', 'rank_5']"
leetcode_3508_number-of-bit-changes-to-make-two-integers-equal,726.1726420000001,795.4485060000001,899.65587,886.4043650000001,736.4131440000001,806.575059,843.5777129999999,806.060663,824.971884,884.1560780000001,736.4131440000001,"['rank_3', 'rank_6', 'rank_4', 'rank_7', 'rank_5', 'rank_8', 'rank_2', 'rank_1']"
leetcode_3509_k-th-largest-perfect-subtree-size-in-binary-tree,,,,,,,,,,,,[]
leetcode_3510_maximize-the-total-height-of-unique-towers,725.2323449999999,806.7553170000001,869.425915,940.0723940000001,866.4438210000001,812.353217,778.76,756.2966189999999,789.167575,647.6471349999999,647.6471349999999,"['rank_8', 'rank_6', 'rank_5', 'rank_7', 'rank_4', 'rank_3', 'rank_1', 'rank_2']"
